"OrderNumber";"OrderDate";"OrderStatus";"CustomerFirstName";"CustomerLastName";"CustomerEmail";"CategoryName";"ProductName";"SKU";"Quantity";"UnitPrice";"Discount";"LineTotal";"ShippingTotal";"GrandTotal"
"ORD-11022";"2008-04-14 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"30";"36.00";"0.000";"1080.00";"6.27";"1408.27"
"ORD-11023";"2008-04-14 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Produce";"Product HMLNI";"SKU-0007";"4";"30.00";"0.000";"120.00";"123.83";"1623.83"
"ORD-11021";"2008-04-14 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product RECZE";"SKU-0002";"11";"19.00";"0.250";"156.75";"297.18";"6603.42"
"ORD-11023";"2008-04-14 07:00:00";"delivered";"David";"Jaffe";"david.jaffe@example.com";"Beverages";"Product ZZZHR";"SKU-0043";"30";"46.00";"0.000";"1380.00";"123.83";"1623.83"
"ORD-11021";"2008-04-14 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"35";"34.80";"0.000";"1218.00";"297.18";"6603.42"
"ORD-11022";"2008-04-14 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Confections";"Product XKXDO";"SKU-0019";"35";"9.20";"0.000";"322.00";"6.27";"1408.27"
"ORD-11021";"2008-04-14 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Confections";"Product QHFFP";"SKU-0020";"15";"81.00";"0.000";"1215.00";"297.18";"6603.42"
"ORD-11019";"2008-04-13 07:00:00";"processing";"Lawrie";"Gaffney";"lawrie.gaffney@example.com";"Seafood";"Product CBRRL";"SKU-0046";"3";"12.00";"0.000";"36.00";"3.17";"79.17"
"ORD-11018";"2008-04-13 07:00:00";"delivered";"Radoslaw";"Szymczak";"radosaw.szymczak@example.com";"Seafood";"Product CKEDC";"SKU-0018";"10";"62.50";"0.000";"625.00";"11.65";"1586.65"
"ORD-11019";"2008-04-13 07:00:00";"processing";"Lawrie";"Gaffney";"lawrie.gaffney@example.com";"Confections";"Product FPYPN";"SKU-0049";"2";"20.00";"0.000";"40.00";"3.17";"79.17"
"ORD-11017";"2008-04-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"110";"55.00";"0.000";"6050.00";"754.26";"7504.26"
"ORD-11017";"2008-04-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product IMEHJ";"SKU-0003";"25";"10.00";"0.000";"250.00";"754.26";"7504.26"
"ORD-11018";"2008-04-13 07:00:00";"delivered";"Radoslaw";"Szymczak";"radosaw.szymczak@example.com";"Dairy Product";"Product OSFNS";"SKU-0012";"20";"38.00";"0.000";"760.00";"11.65";"1586.65"
"ORD-11018";"2008-04-13 07:00:00";"delivered";"Radoslaw";"Szymczak";"radosaw.szymczak@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"5";"38.00";"0.000";"190.00";"11.65";"1586.65"
"ORD-11017";"2008-04-13 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product TOONT";"SKU-0070";"30";"15.00";"0.000";"450.00";"754.26";"7504.26"
"ORD-11014";"2008-04-10 07:00:00";"delivered";"Cornel";"Lupu";"cornel.lupu@example.com";"Seafood";"Product TTEEX";"SKU-0041";"28";"9.65";"0.100";"243.18";"23.60";"266.78"
"ORD-11016";"2008-04-10 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"15";"12.50";"0.000";"187.50";"33.80";"525.30"
"ORD-11015";"2008-04-10 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"18";"13.00";"0.000";"234.00";"4.62";"626.97"
"ORD-11015";"2008-04-10 07:00:00";"delivered";"Kaspars";"Ginters";"kaspars.ginters@example.com";"Seafood";"Product LYERX";"SKU-0030";"15";"25.89";"0.000";"388.35";"4.62";"626.97"
"ORD-11016";"2008-04-10 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"16";"19.00";"0.000";"304.00";"33.80";"525.30"
"ORD-11010";"2008-04-09 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Beverages";"Product QOGNU";"SKU-0024";"10";"4.50";"0.000";"45.00";"28.71";"673.71"
"ORD-11011";"2008-04-09 07:00:00";"delivered";"Michael";"Allen";"michael.allen@example.com";"Seafood";"Product ACRVI";"SKU-0058";"40";"13.25";"0.050";"503.50";"1.21";"934.71"
"ORD-11013";"2008-04-09 07:00:00";"delivered";"Jason M.";"Watters";"jasonm.watters@example.com";"Grains/Cereals";"Product JLUDZ";"SKU-0023";"10";"9.00";"0.000";"90.00";"32.99";"393.99"
"ORD-11013";"2008-04-09 07:00:00";"delivered";"Jason M.";"Watters";"jasonm.watters@example.com";"Confections";"Product TBTBL";"SKU-0068";"2";"12.50";"0.000";"25.00";"32.99";"393.99"
"ORD-11011";"2008-04-09 07:00:00";"delivered";"Michael";"Allen";"michael.allen@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"20";"21.50";"0.000";"430.00";"1.21";"934.71"
"ORD-11013";"2008-04-09 07:00:00";"delivered";"Jason M.";"Watters";"jasonm.watters@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"4";"14.00";"0.000";"56.00";"32.99";"393.99"
"ORD-11012";"2008-04-09 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"60";"21.50";"0.050";"1225.50";"242.95";"3068.25"
"ORD-11010";"2008-04-09 07:00:00";"delivered";"Florian";"Voss";"florian.voss@example.com";"Produce";"Product HMLNI";"SKU-0007";"20";"30.00";"0.000";"600.00";"28.71";"673.71"
"ORD-11012";"2008-04-09 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Confections";"Product XKXDO";"SKU-0019";"50";"9.20";"0.050";"437.00";"242.95";"3068.25"
"ORD-11013";"2008-04-09 07:00:00";"delivered";"Jason M.";"Watters";"jasonm.watters@example.com";"Seafood";"Product AQOKR";"SKU-0045";"20";"9.50";"0.000";"190.00";"32.99";"393.99"
"ORD-11012";"2008-04-09 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"36";"34.00";"0.050";"1162.80";"242.95";"3068.25"
"ORD-11007";"2008-04-08 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"14";"14.00";"0.000";"196.00";"202.24";"2836.14"
"ORD-11008";"2008-04-08 07:00:00";"processing";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"21";"21.50";"0.000";"451.50";"79.46";"4760.36"
"ORD-11008";"2008-04-08 07:00:00";"processing";"John";"Kane";"john.kane@example.com";"Produce";"Product OFBNT";"SKU-0028";"70";"45.60";"0.050";"3032.40";"79.46";"4760.36"
"ORD-11008";"2008-04-08 07:00:00";"processing";"John";"Kane";"john.kane@example.com";"Beverages";"Product SWNJY";"SKU-0034";"90";"14.00";"0.050";"1197.00";"79.46";"4760.36"
"ORD-11007";"2008-04-08 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Condiments";"Product WVJFP";"SKU-0008";"30";"40.00";"0.000";"1200.00";"202.24";"2836.14"
"ORD-11007";"2008-04-08 07:00:00";"delivered";"Sunil";"Uppal";"sunil.uppal@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"10";"123.79";"0.000";"1237.90";"202.24";"2836.14"
"ORD-11009";"2008-04-08 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"9";"34.00";"0.000";"306.00";"59.11";"675.61"
"ORD-11009";"2008-04-08 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"18";"19.00";"0.250";"256.50";"59.11";"675.61"
"ORD-11009";"2008-04-08 07:00:00";"delivered";"Rostislav";"Shabalin";"rostislav.shabalin@example.com";"Beverages";"Product QOGNU";"SKU-0024";"12";"4.50";"0.000";"54.00";"59.11";"675.61"
"ORD-11005";"2008-04-07 07:00:00";"delivered";"Katarina";"Larsson";"katarina.larsson@example.com";"Beverages";"Product HHYDP";"SKU-0001";"2";"18.00";"0.000";"36.00";"0.75";"586.75"
"ORD-11006";"2008-04-07 07:00:00";"delivered";"Venky";"Krishnan";"venky.krishnan@example.com";"Beverages";"Product HHYDP";"SKU-0001";"8";"18.00";"0.000";"144.00";"25.19";"354.88"
"ORD-11006";"2008-04-07 07:00:00";"delivered";"Venky";"Krishnan";"venky.krishnan@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"2";"123.79";"0.250";"185.69";"25.19";"354.88"
"ORD-11005";"2008-04-07 07:00:00";"delivered";"Katarina";"Larsson";"katarina.larsson@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"10";"55.00";"0.000";"550.00";"0.75";"586.75"
"ORD-11004";"2008-04-07 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Beverages";"Product JYGFE";"SKU-0076";"6";"18.00";"0.000";"108.00";"44.84";"340.22"
"ORD-11004";"2008-04-07 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Confections";"Product HLGZA";"SKU-0026";"6";"31.23";"0.000";"187.38";"44.84";"340.22"
"ORD-11001";"2008-04-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"6";"24.00";"0.000";"144.00";"197.30";"2966.30"
"ORD-11000";"2008-04-06 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Condiments";"Product KSBRM";"SKU-0004";"25";"22.00";"0.250";"412.50";"55.12";"958.87"
"ORD-11000";"2008-04-06 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"30";"13.00";"0.000";"390.00";"55.12";"958.87"
"ORD-11002";"2008-04-06 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"40";"24.00";"0.000";"960.00";"141.16";"1952.26"
"ORD-11001";"2008-04-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Produce";"Product HMLNI";"SKU-0007";"60";"30.00";"0.000";"1800.00";"197.30";"2966.30"
"ORD-11002";"2008-04-06 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Seafood";"Product POXFU";"SKU-0013";"56";"6.00";"0.000";"336.00";"141.16";"1952.26"
"ORD-11003";"2008-04-06 07:00:00";"delivered";"Robin";"Young";"robin.young@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"10";"18.40";"0.000";"184.00";"14.91";"340.91"
"ORD-11001";"2008-04-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Grains/Cereals";"Product CPHFY";"SKU-0022";"25";"21.00";"0.000";"525.00";"197.30";"2966.30"
"ORD-11003";"2008-04-06 07:00:00";"delivered";"Robin";"Young";"robin.young@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"10";"7.00";"0.000";"70.00";"14.91";"340.91"
"ORD-11000";"2008-04-06 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Beverages";"Product QOGNU";"SKU-0024";"30";"4.50";"0.250";"101.25";"55.12";"958.87"
"ORD-11002";"2008-04-06 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"15";"18.00";"0.150";"229.50";"141.16";"1952.26"
"ORD-11002";"2008-04-06 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"24";"14.00";"0.150";"285.60";"141.16";"1952.26"
"ORD-11001";"2008-04-06 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Seafood";"Product CBRRL";"SKU-0046";"25";"12.00";"0.000";"300.00";"197.30";"2966.30"
"ORD-11003";"2008-04-06 07:00:00";"delivered";"Robin";"Young";"robin.young@example.com";"Beverages";"Product HHYDP";"SKU-0001";"4";"18.00";"0.000";"72.00";"14.91";"340.91"
"ORD-10999";"2008-04-03 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"21";"13.00";"0.050";"259.35";"96.35";"1294.30"
"ORD-10998";"2008-04-03 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Condiments";"Product XYZPE";"SKU-0061";"7";"28.50";"0.000";"199.50";"20.31";"706.31"
"ORD-10998";"2008-04-03 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Produce";"Product BKAZJ";"SKU-0074";"20";"10.00";"0.000";"200.00";"20.31";"706.31"
"ORD-10997";"2008-04-03 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"20";"7.00";"0.250";"105.00";"73.91";"1958.91"
"ORD-10997";"2008-04-03 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Dairy Product";"Product NUNAW";"SKU-0032";"50";"32.00";"0.000";"1600.00";"73.91";"1958.91"
"ORD-10998";"2008-04-03 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Beverages";"Product QOGNU";"SKU-0024";"12";"4.50";"0.000";"54.00";"20.31";"706.31"
"ORD-10997";"2008-04-03 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Seafood";"Product CBRRL";"SKU-0046";"20";"12.00";"0.250";"180.00";"73.91";"1958.91"
"ORD-10998";"2008-04-03 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Beverages";"Product BWRLG";"SKU-0075";"30";"7.75";"0.000";"232.50";"20.31";"706.31"
"ORD-10999";"2008-04-03 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Seafood";"Product TTEEX";"SKU-0041";"20";"9.65";"0.050";"183.35";"96.35";"1294.30"
"ORD-10999";"2008-04-03 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Produce";"Product APITJ";"SKU-0051";"15";"53.00";"0.050";"755.25";"96.35";"1294.30"
"ORD-10994";"2008-04-02 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"18";"55.00";"0.050";"940.50";"65.53";"1006.03"
"ORD-10995";"2008-04-02 07:00:00";"delivered";"Fadi";"Fakhouri";"fadi.fakhouri@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"4";"34.00";"0.000";"136.00";"46.00";"1242.00"
"ORD-10996";"2008-04-02 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"40";"14.00";"0.000";"560.00";"1.12";"561.12"
"ORD-10995";"2008-04-02 07:00:00";"delivered";"Fadi";"Fakhouri";"fadi.fakhouri@example.com";"Produce";"Product APITJ";"SKU-0051";"20";"53.00";"0.000";"1060.00";"46.00";"1242.00"
"ORD-10993";"2008-04-01 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"50";"123.79";"0.250";"4642.13";"8.81";"4904.25"
"ORD-10990";"2008-04-01 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product SWNJY";"SKU-0034";"60";"14.00";"0.150";"714.00";"117.61";"4406.46"
"ORD-10991";"2008-04-01 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product RECZE";"SKU-0002";"50";"19.00";"0.200";"760.00";"38.51";"2334.51"
"ORD-10991";"2008-04-01 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product JYGFE";"SKU-0076";"90";"18.00";"0.200";"1296.00";"38.51";"2334.51"
"ORD-10990";"2008-04-01 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product VJZZH";"SKU-0021";"65";"10.00";"0.000";"650.00";"117.61";"4406.46"
"ORD-10992";"2008-04-01 07:00:00";"delivered";"Cristian";"Osorio";"cristian.osorio@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"2";"34.80";"0.000";"69.60";"4.27";"73.87"
"ORD-10993";"2008-04-01 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Seafood";"Product TTEEX";"SKU-0041";"35";"9.65";"0.250";"253.31";"8.81";"4904.25"
"ORD-10991";"2008-04-01 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product TOONT";"SKU-0070";"20";"15.00";"0.200";"240.00";"38.51";"2334.51"
"ORD-10990";"2008-04-01 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product XYZPE";"SKU-0061";"66";"28.50";"0.150";"1598.85";"117.61";"4406.46"
"ORD-10990";"2008-04-01 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"65";"24.00";"0.150";"1326.00";"117.61";"4406.46"
"ORD-10987";"2008-03-31 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Produce";"Product HMLNI";"SKU-0007";"60";"30.00";"0.000";"1800.00";"185.48";"2957.48"
"ORD-10989";"2008-03-31 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Condiments";"Product VAIIV";"SKU-0006";"40";"25.00";"0.000";"1000.00";"34.76";"1388.36"
"ORD-10988";"2008-03-31 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Produce";"Product HMLNI";"SKU-0007";"60";"30.00";"0.000";"1800.00";"61.14";"3635.94"
"ORD-10989";"2008-03-31 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"15";"21.00";"0.000";"315.00";"34.76";"1388.36"
"ORD-10988";"2008-03-31 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Confections";"Product WUXYK";"SKU-0062";"40";"49.30";"0.100";"1774.80";"61.14";"3635.94"
"ORD-10987";"2008-03-31 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"20";"34.80";"0.000";"696.00";"185.48";"2957.48"
"ORD-10987";"2008-03-31 07:00:00";"delivered";"Randall";"Boseman";"randall.boseman@example.com";"Beverages";"Product ZZZHR";"SKU-0043";"6";"46.00";"0.000";"276.00";"185.48";"2957.48"
"ORD-10989";"2008-03-31 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Seafood";"Product TTEEX";"SKU-0041";"4";"9.65";"0.000";"38.60";"34.76";"1388.36"
"ORD-10986";"2008-03-30 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"30";"21.00";"0.000";"630.00";"217.86";"2437.86"
"ORD-10986";"2008-03-30 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Beverages";"Product JYGFE";"SKU-0076";"10";"18.00";"0.000";"180.00";"217.86";"2437.86"
"ORD-10985";"2008-03-30 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Dairy Product";"Product NUNAW";"SKU-0032";"35";"32.00";"0.100";"1008.00";"91.51";"2114.89"
"ORD-10984";"2008-03-30 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Beverages";"Product QOGNU";"SKU-0024";"20";"4.50";"0.000";"90.00";"211.22";"2020.97"
"ORD-10984";"2008-03-30 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Confections";"Product PAFRH";"SKU-0016";"55";"17.45";"0.000";"959.75";"211.22";"2020.97"
"ORD-10984";"2008-03-30 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"40";"19.00";"0.000";"760.00";"211.22";"2020.97"
"ORD-10985";"2008-03-30 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Confections";"Product PAFRH";"SKU-0016";"36";"17.45";"0.100";"565.38";"91.51";"2114.89"
"ORD-10986";"2008-03-30 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Confections";"Product QHFFP";"SKU-0020";"15";"81.00";"0.000";"1215.00";"217.86";"2437.86"
"ORD-10986";"2008-03-30 07:00:00";"delivered";"Mike";"Tiano";"mike.tiano@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"15";"13.00";"0.000";"195.00";"217.86";"2437.86"
"ORD-10985";"2008-03-30 07:00:00";"delivered";"Ovidiu V.";"Craciun";"ovidiuv.craciun@example.com";"Seafood";"Product CKEDC";"SKU-0018";"8";"62.50";"0.100";"450.00";"91.51";"2114.89"
"ORD-10982";"2008-03-27 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Beverages";"Product ZZZHR";"SKU-0043";"9";"46.00";"0.000";"414.00";"14.01";"1028.01"
"ORD-10983";"2008-03-27 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Seafood";"Product POXFU";"SKU-0013";"84";"6.00";"0.150";"428.40";"657.54";"1378.44"
"ORD-10983";"2008-03-27 07:00:00";"delivered";"Tomás";"Navarro";"tomas.navarro@example.com";"Grains/Cereals";"Product OVLQI";"SKU-0057";"15";"19.50";"0.000";"292.50";"657.54";"1378.44"
"ORD-10980";"2008-03-27 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Beverages";"Product BWRLG";"SKU-0075";"40";"7.75";"0.200";"248.00";"1.26";"249.26"
"ORD-10981";"2008-03-27 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Beverages";"Product QDOMO";"SKU-0038";"60";"263.50";"0.000";"15810.00";"193.37";"16003.37"
"ORD-10982";"2008-03-27 07:00:00";"delivered";"Pilar Colome";"Bassols";"pilarcolome.bassols@example.com";"Produce";"Product HMLNI";"SKU-0007";"20";"30.00";"0.000";"600.00";"14.01";"1028.01"
"ORD-10979";"2008-03-26 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product SMIOH";"SKU-0027";"30";"43.90";"0.000";"1317.00";"353.07";"5166.57"
"ORD-10978";"2008-03-26 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Condiments";"Product WVJFP";"SKU-0008";"20";"40.00";"0.150";"680.00";"32.82";"1336.02"
"ORD-10977";"2008-03-26 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Condiments";"Product ICKNK";"SKU-0063";"20";"43.90";"0.000";"878.00";"208.50";"2441.50"
"ORD-10979";"2008-03-26 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product QOGNU";"SKU-0024";"80";"4.50";"0.000";"360.00";"353.07";"5166.57"
"ORD-10978";"2008-03-26 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Confections";"Product VJZZH";"SKU-0021";"40";"10.00";"0.150";"340.00";"32.82";"1336.02"
"ORD-10977";"2008-03-26 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Beverages";"Product LSOFL";"SKU-0039";"30";"18.00";"0.000";"540.00";"208.50";"2441.50"
"ORD-10979";"2008-03-26 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product ICKNK";"SKU-0063";"35";"43.90";"0.000";"1536.50";"353.07";"5166.57"
"ORD-10978";"2008-03-26 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"10";"18.40";"0.000";"184.00";"32.82";"1336.02"
